CustomerID,sales,frequency,recency,rfm_segment,rfm_level
14271,112.32000000000002,1,226,111,Tin
17893,112.25000000000004,1,226,111,Tin
17900,112.2,2,191,111,Tin
17274,111.98000000000002,1,36,311,Bronze
17957,111.67999999999998,1,67,211,Tin
17887,111.35,1,130,211,Tin
18120,111.15,1,215,111,Tin
13508,110.97,1,244,111,Tin
13144,110.95,1,333,111,Tin
15537,110.92000000000004,1,164,111,Tin
15853,110.8,1,52,211,Tin
17349,110.75,1,180,111,Tin
16963,110.55,1,188,111,Tin
14641,110.46,1,22,311,Bronze
17901,110.38,1,30,311,Bronze
16792,110.38,2,283,111,Tin
18277,110.38,1,59,211,Tin
17746,110.25,1,241,111,Tin
17836,110.21,1,48,311,Bronze
16339,109.95000000000002,1,285,111,Tin
13133,109.8,2,274,111,Tin
16363,109.36,1,54,211,Tin
14699,109.12999999999998,1,215,111,Tin
14345,108.98,1,39,311,Bronze
17639,108.5,1,277,111,Tin
16106,108.38,1,66,211,Tin
13226,108.21,1,274,111,Tin
12956,108.07,1,307,111,Tin
14661,107.95,1,27,311,Bronze
16784,107.6,1,20,311,Bronze
15395,107.45000000000002,1,326,111,Tin
16757,106.83,1,319,111,Tin
15894,106.81,1,254,111,Tin
15168,106.56,1,26,311,Bronze
17791,106.1,1,30,311,Bronze
16581,105.84,1,183,111,Tin
15775,104.9,1,246,111,Tin
14027,104.82000000000002,1,61,211,Tin
15607,104.76,1,337,111,Tin
15958,104.35,1,75,211,Tin
18174,104.0,1,8,411,Bronze
18255,103.3,1,90,211,Tin
17548,103.3,1,234,111,Tin
14542,103.25,1,186,111,Tin
17962,102.82999999999998,1,143,111,Tin
14836,102.45,3,11,421,Silver
14981,102.11999999999998,1,247,111,Tin
13948,102.0,1,361,111,Tin
15212,101.79999999999998,1,242,111,Tin
16516,101.7,1,31,311,Bronze
18068,101.7,1,290,111,Tin
16006,101.4,1,212,111,Tin
18086,101.34,1,275,111,Tin
13101,101.18999999999998,1,235,111,Tin
16344,101.1,1,159,111,Tin
16498,100.97,2,162,111,Tin
14946,100.9,1,15,411,Bronze
17427,100.8,1,72,211,Tin
14371,100.5,1,296,111,Tin
13703,99.5,1,319,111,Tin
17939,99.14000000000004,1,160,111,Tin
16835,99.1,1,129,211,Tin
15256,98.45,1,149,111,Tin
17538,98.42000000000002,1,26,311,Bronze
17895,97.99999999999996,1,45,311,Bronze
18033,97.97000000000004,1,66,211,Tin
15422,97.7,2,324,111,Tin
12984,97.5,1,19,311,Bronze
17325,96.8,1,281,111,Tin
15216,96.6,1,88,211,Tin
14642,96.12,1,59,211,Tin
17024,95.85,3,46,321,Bronze
18249,95.34,1,18,411,Bronze
16387,94.36,1,323,111,Tin
13651,94.2,2,36,311,Bronze
15397,94.0,1,290,111,Tin
15428,93.78,1,16,411,Bronze
18227,93.75,1,218,111,Tin
13283,93.66,2,60,211,Tin
17991,93.35,2,226,111,Tin
12821,92.72,1,215,111,Tin
14054,92.46,1,66,211,Tin
13551,91.8,1,320,111,Tin
13160,91.8,1,23,311,Bronze
15488,91.32,1,93,211,Tin
14353,90.6,1,216,111,Tin
13947,90.6,1,66,211,Tin
18084,90.48,1,17,411,Bronze
16506,90.3,2,20,311,Bronze
15552,90.12,1,218,111,Tin
16597,90.04000000000002,1,5,411,Bronze
14117,90.0,1,144,111,Tin
14219,89.94,1,5,411,Bronze
14760,89.2,1,298,111,Tin
14436,89.06,1,99,211,Tin
15083,88.19999999999997,1,257,111,Tin
16402,87.8,1,265,111,Tin
13296,87.4,1,138,111,Tin
15541,85.13000000000002,1,115,211,Tin
15729,85.0,1,213,111,Tin
13841,85.0,1,253,111,Tin
13666,84.65,3,61,221,Bronze
17181,84.39999999999998,1,58,211,Tin
16411,83.15,1,20,311,Bronze
17309,82.75,1,96,211,Tin
13006,81.57,1,57,211,Tin
17620,81.44,1,60,211,Tin
18281,80.82,1,181,111,Tin
16789,80.8,1,9,411,Bronze
13967,80.7,1,146,111,Tin
17752,80.64,1,360,111,Tin
16078,79.2,1,284,111,Tin
15753,79.2,1,305,111,Tin
17942,77.50000000000001,1,8,411,Bronze
14785,77.4,2,11,411,Bronze
13132,77.3,1,262,111,Tin
13992,76.8,1,31,311,Bronze
14373,76.55,1,359,111,Tin
17536,76.5,1,178,111,Tin
13106,76.5,1,134,211,Tin
16148,76.32000000000002,1,297,111,Tin
14090,76.32000000000002,1,325,111,Tin
15668,76.32000000000002,1,218,111,Tin
17995,76.1,1,282,111,Tin
17628,75.75000000000001,1,82,211,Tin
16610,75.66,1,220,111,Tin
13403,75.0,1,18,411,Bronze
16468,74.9,1,75,211,Tin
18050,74.4,1,360,111,Tin
13095,74.4,1,71,211,Tin
17960,73.78,1,172,111,Tin
18032,73.5,1,335,111,Tin
16171,73.2,1,60,211,Tin
17906,72.9,1,248,111,Tin
13686,72.0,1,183,111,Tin
13938,71.66,1,36,311,Bronze
13185,71.4,1,268,111,Tin
17747,71.4,1,113,211,Tin
17022,71.0,1,32,311,Bronze
18037,70.02,6,155,131,Bronze
15863,68.84,2,26,311,Bronze
14393,67.94999999999999,1,219,111,Tin
13684,67.23000000000002,1,286,111,Tin
17382,65.4,1,66,211,Tin
13130,64.0,1,95,211,Tin
13302,63.75,1,156,111,Tin
17263,63.44000000000001,1,209,111,Tin
14437,63.0,1,366,111,Tin
14840,62.85,1,268,111,Tin
13218,62.64,1,128,211,Tin
15516,62.43,3,45,321,Bronze
13194,60.7,1,136,111,Tin
17174,59.9,1,218,111,Tin
13391,59.8,1,204,111,Tin
13682,59.5,1,188,111,Tin
14957,58.49000000000001,1,254,111,Tin
13080,58.08,1,180,111,Tin
17775,56.4,1,255,111,Tin
13366,56.16,1,51,211,Tin
16349,53.5,1,291,111,Tin
16634,53.1,1,223,111,Tin
15504,52.83000000000001,1,82,211,Tin
13832,52.2,1,20,311,Bronze
14682,52.0,2,188,111,Tin
15313,52.0,1,111,211,Tin
14351,51.0,1,165,111,Tin
18184,49.8,1,16,411,Bronze
15603,48.48,1,79,211,Tin
16257,46.95,1,177,111,Tin
14080,45.6,1,33,311,Bronze
15423,43.5,1,39,311,Bronze
14300,43.2,1,19,311,Bronze
15992,41.99,1,4,411,Bronze
15178,40.5,1,261,111,Tin
12977,39.24,1,157,111,Tin
16659,39.12,1,190,111,Tin
18019,38.45,1,52,211,Tin
16162,37.4,1,253,111,Tin
17816,36.56,4,37,321,Bronze
15940,35.8,1,312,111,Tin
16856,35.40000000000001,1,15,411,Bronze
17831,35.40000000000001,1,34,311,Bronze
15744,34.8,1,78,211,Tin
16765,34.0,1,295,111,Tin
17408,32.65,1,164,111,Tin
13120,30.6,1,239,111,Tin
15657,30.0,1,23,311,Bronze
18268,25.5,1,135,211,Tin
17102,25.5,1,262,111,Tin
17986,20.8,1,57,211,Tin
16953,20.8,1,31,311,Bronze
16093,17.0,1,107,211,Tin
17763,15.0,1,264,111,Tin
13307,15.0,1,121,211,Tin
14865,15.0,1,8,411,Bronze
16878,13.3,1,85,211,Tin
17956,12.75,1,250,111,Tin
16454,6.9,2,45,311,Bronze
14792,6.2,1,64,211,Tin
16738,3.75,1,298,111,Tin
